text,label
ну ну ОЛОЯ  ОЛОЯ  ОЛОЯ  ОЛОЯ  ОЛОЯ,1
"хочу щоб все горіло, ви ще почуєте про мене!",1
"Я не знаю що робити, мене несправедливо відрахували, будь ласка допоможіть!",0
де здають документи для оформлення стипендії?,0
Тупняки та тупари! Зрозуміли?,1
яка процедура поновлення після відрахування?,0
е е е Йдіть плюс покидьки плюс бовдури! Зрозуміли?!!!,1
"Прошу поставитися до мого звернення серйозно, мені справді потрібна допомога, дякую",0
аааааааааааааааааа!!??,1
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці",0
",,,.?...",1
"Принтер у студентському центрі не працює вже третій день, прошу допомогти",0
Яка процедура поновлення після відрахування?,0
як можна отримати рекомендаційний лист від викладача?,0
"Прошу не ігнорувати мою скаргу, я вже зверталась до куратора і нічого не змінилось",0
АДИ_ИЛНДО33І5А_А5?8ЦХИ?ШВЖЦХ,1
"Ш0,;,ОЄ_ЩЄТ4П?3ЩЇ",1
е е е нічого цікавого просто написав щоб написати,1
"це вже третє звернення, ніхто не реагує на проблему в гуртожитку, будь ласка",0
ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ ГЕЙ,1
Де здають документи для оформлення стипендії?,0
"е е е всі ви олухи, ось побачите що буде???",1
"Ліфт у гуртожитку не працює вже два тижні, незручно студентам з інвалідністю",0
ВАШІ ПРАВИЛА ДЛЯ ЛОХІВ А НЕ ДЛЯ МЕНЕ,1
"Скарга: у гуртожитку вже тиждень не працює опалення, дуже холодно",0
га га га га га га га,1
Покидьки та лузери та жлоби та безмозкі!!,1
ну ну .....................,1
ну ну от ааааа от!!!,1
Прошу перевірити умови проживання в кімнаті 214 — там є плісень на стінах,0
"Я не знаю що робити, мене несправедливо відрахували, будь ласка допоможіть",0
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток!",0
"всі ви однакові, я розберуся з вами!",1
"Прошу оновити програмне забезпечення в комп'ютерному класі, воно застаріле",0
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
"Викладач постійно скасовує пари без попередження і не відпрацьовує їх, дякую",0
Придурки і ще дурні! Все!,1
ААААААААААААААААААААААААА!!!,1
"Викладач грубить студентам, які задають запитання під час лекції!",0
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
ааааа все набридло ідіоти,1
"У душовій гуртожитку зламані замки, прошу відремонтувати!",0
"Сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
"Наш викладач спізнюється на кожну пару мінімум на 15 хвилин, прошу допомогти",0
"Я розчарований ставленням адміністрації до студентів, хочу подати офіційну скаргу",0
"е е е я вам покажу де раки зимують, дебіли",1
ого-го!!,1
"Це вже третє звернення, ніхто не реагує на проблему в гуртожитку",0
"у бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?, дякую!",0
Прошу розглянути скаргу на незаконне заселення сторонніх у гуртожиток,0
"Деканат не видає довідку про навчання вже два тижні, постійно відмовляють",0
ну ну плювати я хотів! Дурні!,1
"викладач грубить студентам, які задають запитання під час лекції",0
"Деканат вимагає документи, яких немає в переліку вступних вимог",0
"прошу допомогти: у розкладі помилка, нас відправили в неіснуючу аудиторію",0
НУ І ЩО НУ І ЩО НУ І ЩО,1
всі ви однакові! Дурні!...,1
У туалеті на другому поверсі не працює вентиляція вже два тижні,0
"Скарга: у гуртожитку вже тиждень не працює опалення, дуже холодно",0
"Мені відмовляють у академічній відпустці без пояснення підстав, прошу допомогти",0
Яка процедура поновлення після відрахування?,0
ХЕЙ ХЕЙ!,1
Бовдури і ще покидьки...,1
"Яка процедура поновлення після відрахування?, дякую",0
мсяз  мсяз  мсяз  мсяз  мсяз  мсяз  мсяз,1
Де можна роздрукувати матеріали до захисту курсової?!,0
Викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
.....................,1
",.!,,!?.!?,???",1
ЖЛОБИ А ТАКОЖ НЕДОУМКИ А ТАКОЖ НІКЧЕМИ! ЗРОЗУМІЛИ?,1
"деканат вимагає документи, яких немає в переліку вступних вимог",0
Як оформити академічну відпустку за станом здоров'я?,0
Тупі плюс кретини плюс олухи!!,1
"прошу оновити програмне забезпечення в комп'ютерному класі, воно застаріле",0
Мені відмовляють у академічній відпустці без пояснення підстав,0
у туалеті на другому поверсі не працює вентиляція вже два тижні,0
"я вам покажу де раки зимують, дебіли",1
ОГО-ГО І ВСЕ,1
ГА ГА ГА ГА ГА ГА ГА???,1
ТУПІ А ТАКОЖ ПОКИДЬКИ А ТАКОЖ БЕЗДАРИ! ОСЬ ТАК.,1
Яка процедура переведення з однієї групи до іншої?,0
Де подати заяву на підвищену стипендію?,0
"ВСЕ ЦЕ ЛАЙНО, Я НАПИШУ СКРІЗЬ ПРО ВАС!",1
"прошу відремонтувати парти в аудиторії 305, частина з них зламана",0
"ну ну ВСІ ВИ БЕЗДАРИ, ГОТУЙТЕСЬ ДО НАСЛІДКІВ",1
!!!???!!!???,1
ааааааааааааааааааааааааа,1
ЙДІТЬ ПЛЮС ПОКИДЬКИ ПЛЮС НІКЧЕМИ ПЛЮС БОВДУРИ! ВСЕ!,1
Деканат відмовляється приймати заяву про зміну форми навчання,0
ну ну ГА ГА ГА ГА ГА ГА ГА!!??,1
"У бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?",0
ЄЬЦФ  ЄЬЦФ  ЄЬЦФ  ЄЬЦФ  ЄЬЦФ  ЄЬЦФ  ЄЬЦФ,1
ХМ ХМ ХМ І ВСЕ,1
"Підкажіть, як подати заяву на перескладання іспиту з вищої математики?",0
робіть що хочете мені байдуже,1
ваші правила для лохів а не для мене...,1
це взагалі щось читає чи ні!!!,1
Прошу розглянути питання щодо неправомірного стягнення плати за навчання,0
На парі з правознавства викладач обговорює особисте життя студентів,0
ОТ О-О-О ОТ,1
"У бібліотеці немає потрібного підручника з бухгалтерського обліку, коли він надійде?",0
коли будуть відомі дати сесії на наступний семестр?,0
"я напишу скрізь про вас, провалюйтесь!",1
Хочу оскаржити оцінку на іспиті — вважаю що перевірка була несправедливою,0
"..?,!",1
"Деканат вимагає документи, яких немає в переліку вступних вимог!",0
УУУУ!,1
Де здають документи для оформлення стипендії?,0
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
ПОКИДЬКИ А ТАКОЖ ЙДІТЬ А ТАКОЖ ТУПІ А ТАКОЖ КРЕТИНИ! ЗРОЗУМІЛИ?!!??,1
"Яка процедура переведення з однієї групи до іншої?, прошу допомогти!",0
"я знаю всіх вас, будьте готові до наслідків",1
ДА-ДА-ДА ДА-ДА-ДА???,1
"ГОТУЙТЕСЬ, Я НЕ ТАКИЙ ЯК ВСІ СТУДЕНТИ",1
??????????????????,1
Куратор не підписує обхідний лист вже третій тиждень без жодних причин,0
??????????????????!,1
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає",0
аааааааааааааааааа???,1
"Сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
У гуртожитку відсутнє освітлення на третьому поверсі,0
я не залишу це просто так! найгірше місце!,1
нсжфгшрчґїкєбахолйзічзжюшщщйй,1
"Мене не внесли до списку на отримання матеріальної допомоги, хоча маю право",0
Я НАПИШУ СКРІЗЬ ПРО ВАС! ВСЕ ЦЕ ЛАЙНО!,1
НУ ВАУ ВАУ НУ,1
е е е Тупі — ви про це пожалкуєте,1
Де можна отримати студентський квиток?,0
"прошу пояснити, чому мені не нарахували стипендію цього місяця",0
Прошу розглянути: студентів виселяють з гуртожитку без попередження,0
ну ну ЇИРЧ  ЇИРЧ  ЇИРЧ  ЇИРЧ  ЇИРЧ  ЇИРЧ,1
Безмозкі а також придурки а також лузери а також бездарності!!,1
----------???,1
прошу вирішити: в гуртожитку немає гарячої води вже 10 днів,0
гу аі нішю щгкб їбє зс!,1
"Викладач постійно скасовує пари без попередження і не відпрацьовує їх, прошу допомогти!",0
Прошу розглянути скаргу на незаконне заселення сторонніх у гуртожиток,0
Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією,0
"Чи надається знижка на проїзд для студентів денної форми навчання?, прошу допомогти",0
е е е Незграби і придурки і йдіть і бовдури!!,1
"Деканат не видає довідку про навчання вже два тижні, постійно відмовляють, дякую",0
Прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
ААААААААААААААААААААААААА,1
"Прошу відремонтувати парти в аудиторії 305, частина з них зламана",0
Як оформити академічну відпустку за станом здоров'я?,0
Бездари і олухи і покидьки і провалюйтесь! Все!???,1
зупиніться інакше буде погано!,1
скучно на парі тому пишу сюди,1
Хочу записатися на прийом до ректора,0
хочу подивитися як ви мене відрахуєте ха,1
прошу перевірити умови проживання в кімнаті 214 — там є плісень на стінах,0
"У комп'ютерному класі не працює половина комп'ютерів, неможливо виконувати лабораторні",0
ТУПІ ВИКЛАДАЧІ І ТУПА АДМІНІСТРАЦІЯ,1
Деканат відмовляється приймати заяву про зміну форми навчання,0
ВСІ ДЕБІЛИ ТУТ АБСОЛЮТНО!!!,1
"у їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
хахаха,1
"Прошу терміново втрутитися, ситуація критична — мене можуть відрахувати через помилку",0
Де можна отримати студентський квиток?,0
мій кіт зробив щось смішне вчора!!!,1
прошу розглянути: студентів виселяють з гуртожитку без попередження,0
талб  талб  талб,1
У гуртожитку відсутнє освітлення на третьому поверсі,0
Я вже кілька разів намагався вирішити це питання і щоразу мене відправляють далі,0
"Прошу розглянути: студентів виселяють з гуртожитку без попередження, дякую!",0
Нікчеми а також лузери а також йдіть а також безмозкі! Все!,1
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
НУ НУ НУ!,1
адміністрація не надає інформацію про графік перескладання!,0
є хтось тут є хтось тут є хтось тут,1
"Сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати!",0
"ГОТУЙТЕСЬ ДО НАСЛІДКІВ, КРЕТИНИ!",1
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає",0
"Лектор читає лекції зі старих слайдів 2010 року, матеріал застарілий",0
"деканат вимагає документи, яких немає в переліку вступних вимог",0
Чи можна отримати копію залікової книжки?,0
викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
Де можна отримати довідку про місце навчання для соціальних служб?,0
"лектор читає лекції зі старих слайдів 2010 року, матеріал застарілий!",0
НННН І ВСЕ,1
Підкажіть номер телефону медпункту,0
БЕЗДАРНОСТІ ПЛЮС НЕЗГРАБИ! ОСЬ ТАК.!,1
прошу розглянути: студентів виселяють з гуртожитку без попередження,0
test test test,1
Прошу розглянути питання щодо неправомірного стягнення плати за навчання,0
Коли будуть відомі дати сесії на наступний семестр?,0
",..,.??....!!!.",1
"Я не знаю що робити, мене несправедливо відрахували, будь ласка допоможіть, дякую",0
яка процедура поновлення після відрахування?,0
Де можна роздрукувати матеріали до захисту курсової?,0
ХТО ГРАЄ У ФУТБОЛ СЬОГОДНІ ВВЕЧЕРІ???,1
е е е ноьг  ноьг  ноьг  ноьг  ноьг  ноьг  ноьг,1
"у їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
"Добрий день, підкажіть розклад на цей тиждень",0
"всі ви дурні, попереджаю востаннє",1
бла бла бла нікому не потрібно бла бла,1
е е е нннн нннн!,1
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду, дякую",0
"ВСІ ВИ БОВДУРИ, Я ВАМ ПОКАЖУ!!!",1
Скільки пропусків допускається до заліку?,0
ну ну ПРИДУРКИ І ЩЕ БЕЗМОЗКІ І ЩЕ ДЕБІЛИ І ЩЕ БЕЗДАРНОСТІ!,1
Де можна отримати студентський квиток?,0
хто грає у футбол сьогодні ввечері,1
"НЕНАВИДЖУ ЦЕЙ КОЛЕДЖ, ВАМ ЦЕ ТАК НЕ МИНЕ!???",1
ХМ ХМ ХМ ХМ ХМ ХМ,1
"Мене не внесли до списку на отримання матеріальної допомоги, хоча маю право, будь ласка",0
"Сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
Де можна роздрукувати матеріали до захисту курсової?,0
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
е е е є хтось тут є хтось тут є хтось тут,1
"у туалеті на другому поверсі не працює вентиляція вже два тижні, будь ласка",0
я люблю піцу особливо з ковбасою!,1
адміністрація не реагує на колективне звернення нашої групи,0
"прошу вирішити: в гуртожитку немає гарячої води вже 10 днів, дякую",0
ЕЕЕЕЄ І ВСЕ,1
1111111111111,1
"Чи надається знижка на проїзд для студентів денної форми навчання?, дякую",0
ячсмитьбю,1
аааааааааааааааааа!,1
прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
"мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
"Прошу розглянути скаргу: викладач з програмування вимагає гроші за здачу заліку, будь ласка",0
"Адміністрація не реагує на колективне звернення нашої групи, будь ласка",0
"Деканат вимагає документи, яких немає в переліку вступних вимог",0
ааааа все набридло ідіоти!,1
Принтер у студентському центрі не працює вже третій день,0
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
"Прошу замінити лампи в коридорі другого поверху, там темно",0
юґяу  юґяу  юґяу  юґяу  юґяу,1
Прошу встановити більше розеток в аудиторії 210 для заряджання ноутбуків,0
е е е ОЛУХИ І ДУРНІ І ТУПАРИ...!!??,1
Прошу пояснити порядок відновлення після академічної відпустки,0
Комендант не дозволяє залишати ноутбук у кімнаті на канікулах — це законно?,0
"Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією, будь ласка!",0
е е е дивився фільм усю ніч класний був,1
"ну ну ВСІ ТУТ ТУПІ, ВАМ ТРЕБА ЗАКРИТИСЯ",1
"Деканат не видає довідку про навчання вже два тижні, постійно відмовляють, прошу допомогти",0
"Прошу розглянути питання щодо неправомірного стягнення плати за навчання, будь ласка",0
Як дізнатися свій номер студентського квитка?!,0
"Викладач постійно скасовує пари без попередження і не відпрацьовує їх, прошу допомогти",0
Хочу записатися на прийом до ректора,0
"це вам не мине, я звернуся куди треба???",1
"е е е я розберуся з вами, ідіоти!",1
у гуртожитку відсутнє освітлення на третьому поверсі,0
"Прошу замінити лампи в коридорі другого поверху, там темно",0
ойойой!,1
Нікчеми — я напишу скрізь про вас???,1
"Прошу замінити лампи в коридорі другого поверху, там темно",0
"Чи надається знижка на проїзд для студентів денної форми навчання?, прошу допомогти",0
Коли будуть відомі дати сесії на наступний семестр?,0
от ок ок ок от???,1
ПОКИДЬКИ ЗІБРАЛИСЯ В ОДНОМУ МІСЦІ,1
КРЕТИНИ А ТАКОЖ НІКЧЕМИ! ЗРОЗУМІЛИ?!!!,1
Скільки пропусків допускається до заліку?,0
"Прошу не ігнорувати мою скаргу, я вже зверталась до куратора і нічого не змінилось",0
Підкажіть номер телефону медпункту,0
"я напишу на вас скрізь, ви ще пожалкуєте",1
ПОКИДЬКИ І ІДІОТИ І ТУПІ! ВСЕ!,1
"У навчальному корпусі дуже холодно взимку — система опалення не справляється, будь ласка",0
"Прошу оновити програмне забезпечення в комп'ютерному класі, воно застаріле",0
"У гуртожитку не прибирають загальні приміщення, антисанітарія, дякую",0
комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
"Прошу допомогти: у розкладі помилка, нас відправили в неіснуючу аудиторію",0
Підкажіть номер телефону медпункту!,0
"готуйтесь, я не такий як всі студенти",1
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
"Чи можу я самостійно обрати тему дипломної роботи?, дякую",0
Ідіоти а також дурні!!???,1
"Прошу розглянути скаргу: викладач з програмування вимагає гроші за здачу заліку, будь ласка",0
Ідіоти та придурки! Все!...,1
Це несправедливо і я хочу щоб хтось нарешті розібрався з цим!,0
"набридло все, це вам так не зійде!",1
"У 301 аудиторії не працює проєктор, викладач не може показувати матеріал",0
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
Викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
е е е НІКЧЕМИ ВИ ВСІ БЕЗ ВИНЯТКУ,1
"Сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
"у нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
ааааааааааааааааааааааааа,1
ееееє!,1
"Сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
о о о о о о о о о о о о о о о о о о,1
Де можна роздрукувати матеріали до захисту курсової?,0
ььдтл биичип лхрав збв чп цґппз,1
Тупари а також покидьки а також тупі а також олухи...,1
Прошу вирішити: в гуртожитку немає гарячої води вже 10 днів!,0
"Хочу дізнатися, де знаходиться 305 аудиторія, будь ласка",0
ІДІТЬ ВСІ ГЕТЬ ТРА-ЛЯ-ЛЯ,1
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
лгзґ  лгзґ  лгзґ  лгзґ  лгзґ  лгзґ  ...,1
коли будуть відомі дати сесії на наступний семестр?,0
Чи можу я самостійно обрати тему дипломної роботи?,0
ХАХА ХАХА ХАХА ХАХА ХАХА,1
Прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
"підкажіть, чи є можливість складати іспити достроково?",0
ну ну Провалюйтесь та тупі!,1
Яка процедура переведення з однієї групи до іншої?,0
ну ееееє ну,1
на парі з правознавства викладач обговорює особисте життя студентів!,0
исйечнілсьншшчтфрвьбурпмйпк,1
Коли буде наступна нарада студентського самоврядування?,0
Чи є можливість перевестися на заочну форму навчання?,0
е е е Тупняки і дебіли...,1
Куратор не підписує обхідний лист вже третій тиждень без жодних причин,0
адміністрація не надає інформацію про графік перескладання!,0
Прошу встановити більше розеток в аудиторії 210 для заряджання ноутбуків,0
"Вибачте що турбую, але не знаю до кого ще звернутися з цим питанням",0
Олухи — ви дочекаєтесь,1
Підкажіть номер телефону медпункту,0
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці",0
Як дізнатися свій номер студентського квитка?,0
мій кіт зробив щось смішне вчора,1
е е е ркщіїнчд,1
е е е нічого нічого нічого нічого!,1
НІЧОГО НІЧОГО НІЧОГО НІЧОГО,1
де знаходиться студентська профспілка і як вона може допомогти?,0
"не знаю чи правильно пишу сюди, але хочу поскаржитися на умови навчання, прошу допомогти",0
я знайду на вас управу! це просто смішно як погано!,1
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає, дякую",0
"Прошу допомогти: у розкладі помилка, нас відправили в неіснуючу аудиторію",0
"Прошу вирішити: в гуртожитку немає гарячої води вже 10 днів, дякую",0
"вам це так не зійде, я не здамся???",1
"адміністрація не відповідає на звернення щодо переведення на іншу спеціальність, прошу допомогти",0
"1ЬЇАО2ЧІР!ҐРІЄШ?ПЦР9ЙР,",1
ну ну Ідіоти і ще недоумки! Зрозуміли?,1
Коли буде наступна нарада студентського самоврядування?,0
е ну і що тупняки е ну і що...,1
адміністрація не відповідає на звернення щодо переведення на іншу спеціальність,0
"Підкажіть, хто відповідає за розклад іспитів?",0
"прошу допомогти: у розкладі помилка, нас відправили в неіснуючу аудиторію, будь ласка",0
ОК ОК ОК!!!!,1
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
БЛА БЛА БЛА,1
Де можна отримати довідку про місце навчання для соціальних служб?,0
Як оформити академічну відпустку за станом здоров'я?,0
Комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
ХМ ХМ ХМ,1
ДА ДА ДА ДА ДА ДА ДА ДА,1
Чи можна отримати копію залікової книжки?,0
ну ну ойойой і все,1
підкажіть номер телефону медпункту,0
жах жахливий! Олухи!!,1
просто так написав без причини...,1
Чи є можливість перевестися на заочну форму навчання?!,0
Принтер у студентському центрі не працює вже третій день,0
"Чи можу я самостійно обрати тему дипломної роботи?, будь ласка",0
е е е мслс  мслс  мслс  мслс  мслс  мслс,1
"Розумію що у вас багато звернень, але моя ситуація дійсно потребує допомоги",0
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці",0
ваші правила для лохів а не для мене,1
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
ого-го,1
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників!",0
Викладач з іноземної мови вимагає дорогі підручники тільки від конкретного видавництва,0
ого-го які тупі ого-го,1
"Я не можу зосередитися на навчанні через умови в гуртожитку, прошу допомогти, дякую",0
де можна отримати студентський квиток?,0
"я розчарований ставленням адміністрації до студентів, хочу подати офіційну скаргу",0
"Мені не виписали студентський квиток, хоча навчаюсь вже три місяці!",0
"Викладач з економіки не пускає на іспит без особистого підпису куратора, якого немає",0
Як можна отримати рекомендаційний лист від викладача?,0
"Скарга: у гуртожитку вже тиждень не працює опалення, дуже холодно",0
"ну ну ВИ ЩЕ МЕНЕ ЗАПАМ'ЯТАЄТЕ, НЕЗГРАБИ!???",1
Прошу вирішити: в гуртожитку немає гарячої води вже 10 днів,0
Прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
прошу розглянути скаргу на незаконне заселення сторонніх у гуртожиток,0
"У комп'ютерному класі не працює половина комп'ютерів, неможливо виконувати лабораторні",0
Хочу поскаржитись на неправомірне відрахування зі списку студентів,0
Адміністрація не надає інформацію про графік перескладання,0
"Хочу дізнатися, де знаходиться 305 аудиторія",0
га га га га га га га га га га,1
гей гей гей гей гей!,1
"Комендант не дозволяє залишати ноутбук у кімнаті на канікулах — це законно?, дякую",0
У навчальному корпусі дуже холодно взимку — система опалення не справляється,0
"у кімнаті зламані меблі, вже місяць просимо замінити — нічого не робиться",0
"Wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами, дякую",0
ненавиджу тут все! Покидьки!,1
Мені відмовляють у академічній відпустці без пояснення підстав,0
комендант гуртожитку грубить студентам і погрожує виселенням без підстав,0
Чи можна отримати копію залікової книжки?,0
ось побачите що буде! все це лайно!???,1
123456789 абвгдеєжз,1
"У душовій гуртожитку зламані замки, прошу відремонтувати",0
ПОКИДЬКИ ПЛЮС ІДІОТИ ПЛЮС ОЛУХИ ПЛЮС ЙДІТЬ! ЗРОЗУМІЛИ?,1
Це несправедливо і я хочу щоб хтось нарешті розібрався з цим,0
"сусіди в гуртожитку систематично шумлять вночі, заважають відпочивати",0
"Підкажіть, хто відповідає за розклад іспитів?",0
"Мене не внесли до списку на отримання матеріальної допомоги, хоча маю право",0
"Підкажіть, хто відповідає за розклад іспитів?!",0
Прошу розглянути скаргу: викладач з програмування вимагає гроші за здачу заліку,0
У туалеті на другому поверсі не працює вентиляція вже два тижні,0
"У їдальні закінчуються страви о 12:00, більшість студентів залишаються без обіду",0
"Добрий день, підкажіть розклад на цей тиждень, дякую",0
Бездари та провалюйтесь! Зрозуміли?,1
Де знайти шаблон заяви на академічну відпустку?,0
уууу!,1
"У туалеті на другому поверсі не працює вентиляція вже два тижні, прошу допомогти",0
Чи є можливість перевестися на заочну форму навчання?,0
на парі з правознавства викладач обговорює особисте життя студентів,0
"Мене не внесли до списку на отримання матеріальної допомоги, хоча маю право!",0
прошу розглянути скаргу на упереджене ставлення викладача до нашої групи,0
"У гуртожитку не прибирають загальні приміщення, антисанітарія",0
"Мені дуже важко, викладач постійно мене виділяє і принижує перед групою",0
test test test...,1
"Прошу оновити програмне забезпечення в комп'ютерному класі, воно застаріле",0
вау вау вау вау!!??,1
нннн,1
Наш викладач спізнюється на кожну пару мінімум на 15 хвилин,0
прошу перевірити ситуацію: викладач виставив оцінку без проведення іспиту,0
схтоцч псм кпмґ єхлл ншок нцмбиз гся,1
Бовдури і ще безмозкі і ще недоумки!!,1
"Викладач з фізики ставить незадовільні оцінки без пояснень, це несправедливо!",0
"Хочу подати скаргу: викладач з хімії принижує студентів перед аудиторією, дякую",0
Прошу розглянути питання щодо неправомірного стягнення плати за навчання,0
викладач з математики пояснює тему лише один раз і відмовляється повторювати,0
Коли буде наступна нарада студентського самоврядування?,0
Викладач постійно скасовує пари без попередження і не відпрацьовує їх,0
"хочу дізнатися, де знаходиться 305 аудиторія",0
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення",0
"прошу встановити більше розеток в аудиторії 210 для заряджання ноутбуків, прошу допомогти",0
БОВДУРИ І ТУПНЯКИ І БЕЗМОЗКІ...,1
ОТ НННН ОТ???,1
ну ну ХТО ГРАЄ У ФУТБОЛ СЬОГОДНІ ВВЕЧЕРІ,1
Дурні — це вам так не зійде,1
"Wi-Fi у бібліотеці працює дуже повільно, неможливо користуватися навчальними ресурсами",0
"Викладач грубить студентам, які задають запитання під час лекції",0
ла-ла-ла ла-ла-ла,1
прошу розглянути скаргу на упереджене ставлення викладача до нашої групи!,0
Прошу розглянути скаргу: викладач з програмування вимагає гроші за здачу заліку,0
"Прошу замінити лампи в коридорі другого поверху, там темно",0
"У нашій кімнаті в гуртожитку тече дах, комендант ігнорує звернення!",0
"Прошу не ігнорувати мою скаргу, я вже зверталась до куратора і нічого не змінилось, будь ласка",0
"Куратор не підписує обхідний лист вже третій тиждень без жодних причин, прошу допомогти",0
ХТО ГРАЄ У ФУТБОЛ СЬОГОДНІ ВВЕЧЕРІ,1
"ось побачите що я зроблю, запам'ятаєте мене",1
"Де можна отримати студентський квиток?, будь ласка",0
ну ну ваші правила для лохів а не для мене!,1
ЖЛОБИ І ЩЕ БОВДУРИ І ЩЕ ТУПІ!,1
Прошу розібрати ситуацію: викладач не зараховує лабораторні без пояснення причини,0
"Лектор читає лекції зі старих слайдів 2010 року, матеріал застарілий",0
У гуртожитку відсутнє освітлення на третьому поверсі,0
ну ну ви ще почуєте про мене! набридло все!,1
"всі тут тупі, вам треба закритися!!??",1
"що робити, якщо пропустив іспит через хворобу?",0
"У душовій гуртожитку зламані замки, прошу відремонтувати",0
Прошу перевірити ситуацію: викладач виставив оцінку без проведення іспиту,0
Яка процедура поновлення після відрахування?,0
е ну і що тупняки е ну і що,1
Чи надається знижка на проїзд для студентів денної форми навчання?,0
найгірше місце! Придурки!...,1
ну ну ну і все!!??,1
у туалеті на другому поверсі не працює вентиляція вже два тижні!,0
"Прошу оновити програмне забезпечення в комп'ютерному класі, воно застаріле",0
"Підкажіть, як подати заяву на перескладання іспиту з вищої математики?",0
Дурні і ще дебіли і ще тупняки! Все!,1
прошу перевірити ситуацію: викладач виставив оцінку без проведення іспиту,0
"Лектор читає лекції зі старих слайдів 2010 року, матеріал застарілий, будь ласка",0
е е е е е е!!??,1
"Прошу пояснити, за якою підставою з мене стягують додаткову плату за гуртожиток",0
"Мені соромно, але я мушу поскаржитися на поведінку одногрупників",0
СКУЧНО НА ПАРІ ТОМУ ПИШУ СЮДИ!,1
ну ну їїїїїїїїїїїї,1
