text,label
А методист з економіки підприємства буде на вихідних?,1
"Треба скинути курсову, підкажіть куди йти.",1
"Ей, Я вважаю, що Google Classroom зараз працює швидко, це топ!",0
Довго ще лектор буде знущатися на парі по диплому? Уйобки.,2
Знову wifi в універі зависає. Дурдом.,2
Доброго дня! Виправте негайно ситуацію в деканаті! Я розчарований.,2
"Доброго вечора! Я мене кумарить цей сервер, він постійно не працює!",2
"Загалом, наш керівник диплому з програмування — це відвал башки.",0
"Привіт. Підкажіть, де особистий кабінет?",1
"Привіт. Вирішили моє питання в їдальні дуже оперативно. Все працює, дякую.",0
Знову wifi в універі видає помилку. Задрали.,2
Агов! Скільки ще чекати на квитанцію про оплату в бібліотеці? Це хуйня повна.,2
"Вітаю. Не можу здати документи, бо система зависає. Зробіть щось.",2
"Коротше кажучи, розклад завтра зранку складений просто шляпа.",2
"Я обожнюю, як швидко все зробили в гуртожитку. Круто!",0
Агов! Я просто люблю пари з англійської!,0
Знову та сама проблема: комп'ютери в аудиторії зависає.,2
"Як на мене, я не знаю, як забрати характеристику.",1
"Коротше кажучи, нам потрібно більше інформації про студентський.",1
"Добрий. Які документи потрібні, щоб дізнатися звіт по практиці?",1
"Я не люблю цей чат-бот, він постійно глючить!",2
"Добрий. Які документи потрібні, щоб оформити заяву?",1
"Доброго вечора! Треба уточнити характеристику, підкажіть куди йти.",1
Доброго дня! Я Дарина.,1
"Не очікував, що договір зроблять так ідеально. Спасибі!",0
Хто взагалі придумав цей портал? Це ж гівно собаче.,2
Доброго вечора! Я просто кайфую від пари по курсовій!,0
"Мені здається, що сьогоднішній день просто просто кайф. Дякую!",0
Коли буде пара з програмування після обіду?,1
"Дуже радий, що керівник практики пояснив все чудово.",0
Добрий день. Чому знову Google Meet зламався? Ви там взагалі здуріли?,2
Як справи?,1
Агов! Чому знову проектор наїбнувся? Що за херня відбувається?,2
"На мою думку, наш секретар в деканаті з права — просто кайф.",0
"Ей, Добре, що Moodle полагодили так оперативно.",0
Добрий день. У кого можна перевірити звіт по практиці?,1
"Ей, Підкажіть графік роботи в бухгалтерії.",1
Довго ще наш препод буде знущатися на парі з англійської? Ідіть нахуй.,2
"Мені здається, що було б добре перенести пару з фізри на цьому тижні.",1
"Як на мене, наш лаборант по курсовій — це просто любов.",0
Добрий день. Чому зі мною так розмовляли в читальному залі? Що за херня відбувається?,2
"Привіт. Зайшов в лабораторії, черги не було, все зробили чудово.",0
Розкажіть про практику зараз.,1
Знову та сама проблема: портал тупить.,2
Добрий. Коли буде пара з історії під час сесії?,1
Виправте негайно ситуацію в медпункті! Скільки можна?,2
"Я не знаю, як оформити договір.",1
А заввідділенням по практиці буде завтра зранку?,1
Довго ще лектор буде знущатися на парі з математики? Залупа.,2
"Мені здається, що вже тиждень не можу отримати обхідний лист в читальному залі. шляпа!",2
Це найгірша пара з веб-розробки за весь час.,2
Доброго вечора! Мене звати Марія.,1
Агов! Чи працює деканат в кінці місяця?,1
"Якщо чесно, розклад завтра зранку складений просто це знущання.",2
Ця пара з фізики була просто пушка.,0
Доброго вечора! Оцінка з економіки вже є. Щиро дякую!,0
А заввідділенням з математики буде на першій парі?,1
Доброго дня! Вирішили моє питання в читальному залі дуже чітко. Клас.,0
Коли буде пара з математики зранку?,1
"Ей, Зайшов в аудиторії, черги не було, все зробили зрозуміло.",0
"Ей, Добре, що турнікет полагодили так зрозуміло.",0
А куратор з історії буде завтра зранку?,1
"Привіт. Не очікував, що обхідний лист зроблять так чітко. Величезне дякую!",0
"Я мене бісить цей Google Meet, він постійно наїбнувся!",2
А чому пара з англійської завтра зранку?,1
А чому пара з комп'ютерних мереж на першій парі?,1
"Чесно кажучи, все було офігенна, Дуже дякую!",0
А чому пара з математики завтра?,1
Чудово.,0
"Мені здається, що ця пара з програмування була просто це топ.",0
Знову особистий кабінет видає помилку. Підараси.,2
"На мою думку, розклад після обіду складений просто шляпа.",2
Привіт. У кого можна завантажити документи?,1
Опалення в медпункті знову видає помилку. Дідько.,2
А чому пара з комп'ютерних мереж після пар?,1
"Можу тільки похвалити роботу в їдальні, все відмінна.",0
Вітаю. Коли буде пара з економіки підприємства сьогодні?,1
"Чесно кажучи, було б добре перенести пару по курсовій на вихідних.",1
"Ремонт на кафедрі зробили ідеально, стало набагато краще.",0
"Мені здається, що новий електронний журнал — імба.",0
Це найгірша пара з математики за весь час.,2
Доброго дня! Скільки ще чекати на виписку в гуртожитку? Це хуйня повна.,2
Агов! Респект за зрозуміло вирішену проблему в читальному залі.,0
Доброго дня! Чи працює деканат зранку?,1
"Добрий день. Зайшов в їдальні, черги не було, все зробили чудово.",0
Доброго вечора! Скільки ще чекати на практику в бібліотеці? Це повний капець.,2
"Дякую, що допомогли проконсультуватися студентський. Супер.",0
"Добрий. Zoom зараз працює чудово, годнота!",0
"Треба забрати квитанцію про оплату, підкажіть куди йти.",1
Добрий. Оцінка з історії вже є. Спасибі!,0
Привіт. Коли буде пара по курсовій в кінці місяця?,1
"Чесно кажучи, нам потрібно більше інформації про виписку.",1
"Агов! Добре, що особистий кабінет полагодили так оперативно.",0
Привіт. Як знайти когось в бухгалтерії після обіду?,1
"Ей, Коли буде пара з історії завтра?",1
Добрий день. Я Олександр.,1
А чому пара з історії сьогодні?,1
Спасибі за ідеально вирішену проблему в бібліотеці.,0
Чи можна перездати з програмування на першій парі?,1
"Привіт. Добре, що Google Meet полагодили так швидко.",0
"Ремонт в читальному залі зробили чудово, стало набагато краще.",0
Доброго дня! Нарешті комп'ютери в аудиторії працює нормально! Спасибі,0
"Чесно кажучи, наш наш препод з економіки підприємства — це топ.",0
"Добрий. Підкажіть, де турнікет?",1
"Я мені дуже подобається, як швидко все зробили в гуртожитку. Молодці.",0
"На мою думку, працювати в читальному залі просто неможливо, постійно все тупить.",2
"Я вважаю, що працювати на кафедрі просто неможливо, постійно все видає помилку.",2
"Коротше кажучи, було б добре перенести пару з англійської в понеділок.",1
Доброго дня! Розкажіть про практику на цьому тижні.,1
"Я просто обожнюю, як швидко все зробили в лабораторії. Респект вам.",0
"Вітаю. Не можу здати дипломну роботу, бо система глючить. Заїбало чекати.",2
Розклад після пар складений просто це знущання.,2
"Доброго вечора! Я ненавиджу цей ЕДЕБО, він постійно зависає!",2
Скільки часу займає зробити довідку?,1
Чому зі мною так розмовляли на кафедрі? Зробіть щось.,2
Доброго вечора! Чому знову турнікет глючить? Ви там взагалі здуріли?,2
"Ей, Треба скинути довідку, підкажіть куди йти.",1
Довго ще декан буде знущатися на парі з архітектури ПК? Відстій.,2
Добрий день. Коли буде пара з економіки в понеділок?,1
"Чесно кажучи, я не знаю, як оформити направлення.",1
Вітаю. Скільки ще чекати на характеристику в деканаті? Це це треш.,2
"Доброго дня! Треба уточнити курсову, підкажіть куди йти.",1
Опалення в їдальні знову лежить. Лайно.,2
Доброго вечора! Чому зі мною так розмовляли в читальному залі? Заїбало чекати.,2
"Я просто в шоці, Google Classroom знову видає помилку. Дурдом.",2
"Мені здається, що умови в деканаті — це просто це дно.",2
"Я просто мене кумарить, коли староста з англійської так робить.",2
Чи обов'язково приходити в медпункті завтра зранку?,1
"Клас, заввідділенням поставив автомат по диплому. Молодці.",0
"Добрий день. портал зараз працює оперативно, годнота!",0
"Можу тільки похвалити роботу в їдальні, все найкраща.",0
Привіт. Чи працює деканат після пар?,1
Привіт. Чи буде сьогодні працювати проектор?,1
"Вітаю. Не можу здати обхідний лист, бо система не працює. Це просто винос мозку.",2
Чи обов'язково приходити на кафедрі після пар?,1
"Доброго вечора! Які документи потрібні, щоб відправити дипломну роботу?",1
"Мені здається, що новий ЕДЕБО — це просто любов.",0
"На мою думку, ремонт в бібліотеці зробили оперативно, стало набагато краще.",0
Агов! Як знайти когось на кафедрі зранку?,1
Чи обов'язково приходити в лабораторії в понеділок?,1
А викладач з програмування буде на цьому тижні?,1
Де шукати наш препод в кінці місяця?,1
"Як на мене, було б добре перенести пару з веб-розробки після обіду.",1
"Коротше кажучи, працювати в бібліотеці просто неможливо, постійно все тупить.",2
"Мені здається, що все було найкраща, Величезне дякую!",0
"Я люблю, як швидко все зробили в деканаті. Найкращі!",0
У кого можна забрати характеристику?,1
Нарешті Moodle працює нормально! Дуже дякую,0
"Мене так бісить, коли проектор видає помилку.",2
"Мене так бісить, коли проектор лагає.",2
"Чесно кажучи, наш куратор з програмування — просто кайф.",0
"Агов! Не очікував, що обхідний лист зроблять так ідеально. Спасибі!",0
Доброго дня! Скільки ще чекати на виписку в лабораторії? Це хуйня повна.,2
"Я просто в шоці, проектор знову зламався. Помри.",2
"Чесно кажучи, ця пара з історії була просто пушка.",0
Вітаю. Мене звати Денис.,1
"Привіт. Я вже нудить від цей Moodle, він постійно наїбнувся!",2
Добрий день. У кого можна запитати курсову?,1
"Мені здається, що сьогоднішній день просто просто кайф. Супер.",0
Добрий день. Підкажіть графік роботи в бібліотеці.,1
"Зайшов в бібліотеці, черги не було, все зробили чітко.",0
"На мою думку, розклад завтра зранку складений просто це якийсь пиздець.",2
Опалення в бухгалтерії знову наїбнувся. Ідіть нахуй.,2
А секретар в деканаті по практиці буде зараз?,1
Скільки ще чекати на договір в бібліотеці? Це це треш.,2
Доброго дня! Спасибі за швидко вирішену проблему в медпункті.,0
А лаборант з фізики буде під час сесії?,1
Скиньте лінк.,1
Знову сайт постійно падає. Дурдом.,2
"Дякую, що допомогли оформити екзаменаційний лист. Клас.",0
Привіт. Оцінка з економіки вже є. Дякую!,0
"Ей, Не очікував, що характеристику зроблять так чудово. Дуже дякую!",0
А заввідділенням по практиці буде завтра?,1
Коли буде пара з БД зараз?,1
"Дякую, що допомогли відновити студентський. Респект вам.",0
"Доброго вечора! Не очікував, що екзаменаційний лист зроблять так швидко. Спасибі!",0
Де шукати заввідділенням зранку?,1
"Я мені дуже подобається, як швидко все зробили в аудиторії. Чудово.",0
"Ей, Чи буде сьогодні працювати портал?",1
"Я просто в шоці, Google Meet знову лагає. Дідько.",2
Чи можна перездати з архітектури ПК на вихідних?,1
Респект за ідеально вирішену проблему в читальному залі.,0
Агов! Оцінка з права вже є. Дуже дякую!,0
Я ненавиджу стояти в черзі в медпункті по три години!,2
"Добрий. Я просто вже нудить від, коли заввідділенням з права так робить.",2
"Добрий. Я просто терпіти не можу, коли секретар в деканаті з програмування так робить.",2
Було б добре перенести пару з веб-розробки після обіду.,1
Добрий день. Вирішили моє питання в деканаті дуже чудово. Дякую!,0
Довго ще лектор буде знущатися на парі з архітектури ПК? Погано.,2
"Ей, Оцінка по диплому вже є. Величезне дякую!",0
"Як на мене, умови в читальному залі — це просто це треш.",2
"Доброго дня! Я просто замахало, коли лектор з економіки підприємства так робить.",2
"Я не знаю, як запитати студентський.",1
Знову wifi в універі не працює. Ідіть нахуй.,2
"Вітаю. Зайшов в читальному залі, черги не було, все зробили чудово.",0
"Якщо чесно, розклад сьогодні складений просто шляпа.",2
"Я обожнюю, як швидко все зробили в бібліотеці. Респект вам.",0
Де шукати декан в понеділок?,1
"Ей, У кого можна замовити обхідний лист?",1
"Агов! Підкажіть, де сайт?",1
А чому пара по курсовій на вихідних?,1
А чому пара по практиці в понеділок?,1
Доброго вечора! Нарешті Google Classroom працює нормально! Респект,0
Доброго вечора! У кого можна дізнатися договір?,1
"Дуже радий, що керівник диплому пояснив все ідеально.",0
"Якщо чесно, ця пара з історії була просто це відвал башки.",0
"Ей, Треба знайти дипломну роботу, підкажіть куди йти.",1
Я мене кумарить стояти в черзі в їдальні по три години!,2
Доброго дня! Вирішили моє питання в гуртожитку дуже ідеально. Чудово.,0
"Доброго дня! Не можу здати заяву, бо система лагає. Вже нервів не вистачає.",2
"Клас, секретар в деканаті поставив автомат з веб-розробки. Чудово.",0
Привіт. Я Марія.,1
Де шукати викладач сьогодні?,1
"Я вважаю, що розклад на вихідних складений просто це параша.",2
"Як на мене, було б добре перенести пару з комп'ютерних мереж після обіду.",1
"Ремонт в бібліотеці зробили оперативно, стало набагато краще.",0
"Клас, керівник практики поставив автомат по курсовій. Респект вам.",0
Хто взагалі придумав цей wifi в універі? Це ж гівно собаче.,2
Добрий. У кого можна запитати характеристику?,1
Опалення в гуртожитку знову зламався. Якась хуйня.,2
"Доброго дня! Які документи потрібні, щоб скинути залік?",1
"Я просто в шоці, сервер знову тупить. Уйобки.",2
Де шукати викладач на великій перерві?,1
Знову особистий кабінет зламався. Нічого не робить.,2
"Дякую, що допомогли уточнити обхідний лист. Круто!",0
"Які документи потрібні, щоб відновити дипломну роботу?",1
"Працювати в деканаті просто неможливо, постійно все лагає.",2
А викладач з архітектури ПК буде завтра?,1
А куратор по курсовій буде завтра зранку?,1
"Дякую, що допомогли скинути договір. Найкращі!",0
Доброго дня! Як знайти когось в медпункті зранку?,1
Агов! Чи буде сьогодні працювати Google Classroom?,1
Знову портал тупить. Нічого не робить.,2
"Доброго дня! Підкажіть, де Moodle?",1
"Ей, Добре, що Moodle полагодили так чудово.",0
"Мені здається, що це найгірша пара з програмування за весь час.",2
"Привіт. Стипендія прийшла, це просто любов!",0
"Добрий день. Треба оформити екзаменаційний лист, підкажіть куди йти.",1
Щиро дякую за круто вирішену проблему в читальному залі.,0
Довго ще професор буде знущатися на парі з фізики? Срака.,2
Знову та сама проблема: Google Meet тупить.,2
Доброго дня! Щиро дякую за ідеально вирішену проблему в гуртожитку.,0
Чи можна перездати з права на цьому тижні?,1
"На мою думку, сьогоднішній день просто супер. Все працює, дякую.",0
"Клас, керівник практики поставив автомат по диплому. Все працює, дякую.",0
"Ей, Респект за зрозуміло вирішену проблему в лабораторії.",0
"Агов! Які документи потрібні, щоб уточнити дипломну роботу?",1
"Клас, викладач поставив автомат з фізри. Молодці.",0
Чи можна перездати по диплому зранку?,1
"Ей, Треба знайти звіт по практиці, підкажіть куди йти.",1
Доброго вечора! Нарешті Google Meet працює нормально! Респект,0
"Вирішили моє питання на кафедрі дуже зрозуміло. Все працює, дякую.",0
"Як на мене, наш викладач з права — це відвал башки.",0
"На мою думку, нам потрібно більше інформації про курсову.",1
Вітаю. Вирішили моє питання в бухгалтерії дуже якісно. Круто!,0
"Мені здається, що ремонт в бухгалтерії зробили якісно, стало набагато краще.",0
"На мою думку, все було корисна, Респект!",0
"Якщо чесно, ця пара по практиці була просто годнота.",0
Чому знову особистий кабінет висне? Це неприпустимо.,2
"Мені здається, що я не знаю, як відновити характеристику.",1
"Загалом, я не знаю, як запитати направлення.",1
Де шукати лаборант на великій перерві?,1
"Агов! Добре, що Zoom полагодили так зрозуміло.",0
"Ей, Я мене кумарить цей Moodle, він постійно не працює!",2
"Загалом, мені здається, що новий комп'ютери в аудиторії — годнота.",0
"Вітаю. Які документи потрібні, щоб перевірити заяву?",1
"Зайшов в бухгалтерії, черги не було, все зробили чудово.",0
"Чесно кажучи, нам потрібно більше інформації про звіт по практиці.",1
А методист по курсовій буде зранку?,1
Добрий день. Я просто люблю пари з фізри!,0
Чому знову Moodle не працює? Зробіть вже нормально нарешті.,2
Опалення в бухгалтерії знову тупить. Йоб твою мать.,2
"Як на мене, особистий кабінет зараз працює круто, це відвал башки!",0
Чому немає пари по курсовій?,1
"Мені здається, що ця пара з фізики була просто супер.",0
"Зайшов в деканаті, черги не було, все зробили чітко.",0
"Я вважаю, що розклад після пар складений просто це треш.",2
"Ей, Не очікував, що квитанцію про оплату зроблять так якісно. Спасибі!",0
"Привіт. Не можу здати квитанцію про оплату, бо система лежить. Це жах.",2
Умови в лабораторії — це просто це якийсь пиздець.,2
Доброго дня! Підкажіть графік роботи в бібліотеці.,1
Наш викладач по курсовій — пушка.,0
"Привіт. Не можу здати обхідний лист, бо система лежить. Зробіть вже нормально нарешті.",2
Де можна подивитися бали з англійської?,1
"Доброго дня! Не можу здати договір, бо система лагає. Скільки можна терпіти цю хуйню?",2
Де шукати декан на великій перерві?,1
Агов! Чи буде сьогодні працювати електронний журнал?,1
Це піздець.,2
Привіт. Чому знову ЕДЕБО лагає? Вже нервів не вистачає.,2
Привіт. Чи буде сьогодні працювати турнікет?,1
Доброго вечора! Чому зі мною так розмовляли в їдальні? Заїбало чекати.,2
"Вітаю. Не очікував, що документи зроблять так чудово. Величезне дякую!",0
"Мені здається, що я не знаю, як уточнити квитанцію про оплату.",1
"Якщо чесно, все було найкраща, Величезне дякую!",0
"Ей, Які документи потрібні, щоб проконсультуватися квитанцію про оплату?",1
"Мені здається, що нам потрібно більше інформації про дипломну роботу.",1
"Вітаю. Треба запитати заяву, підкажіть куди йти.",1
"Добрий день. Коротше кажучи, чат-бот зараз працює якісно, просто кайф!",0
Агов! Як знайти когось в бухгалтерії на цьому тижні?,1
"На мою думку, наш методист з веб-розробки — годнота.",0
Добрий день. Нарешті Google Classroom працює нормально! Дякую,0
Ця пара з математики була просто це відвал башки.,0
Чи обов'язково приходити в їдальні в понеділок?,1
Добрий день. Виправте негайно ситуацію в бухгалтерії! Зробіть вже нормально нарешті.,2
"Привіт. Зайшов в читальному залі, черги не було, все зробили якісно.",0
"Дякую, що допомогли дізнатися заяву. Молодці.",0
"Ей, Чи працює деканат завтра?",1
"Коротше кажучи, розклад завтра зранку складений просто це дно.",2
"Доброго дня! Треба дізнатися довідку, підкажіть куди йти.",1
Величезне дякую за чітко вирішену проблему в деканаті.,0
Довго ще лектор буде знущатися на парі по диплому? Хуйня.,2
Доброго дня! Чи буде сьогодні працювати сайт?,1
"Мені здається, що працювати в бібліотеці просто неможливо, постійно все лагає.",2
"Дуже радий, що секретар в деканаті пояснив все зрозуміло.",0
"Коротше кажучи, я не знаю, як перевірити довідку.",1
"Я вважаю, що це повний капець, а не навчання.",2
"Ей, Не очікував, що направлення зроблять так оперативно. Дуже дякую!",0
"Не очікував, що характеристику зроблять так швидко. Щиро дякую!",0
"Доброго вечора! Не можу здати договір, бо система зависає. Це жах.",2
Доброго дня! Я просто мені дуже подобається пари з веб-розробки!,0
А староста з веб-розробки буде завтра?,1
"Вітаю. Треба оформити курсову, підкажіть куди йти.",1
"Доброго вечора! Стипендія прийшла, просто кайф!",0
"Якщо чесно, я не знаю, як відновити екзаменаційний лист.",1
Де шукати методист завтра?,1
Добрий. Я просто просто обожнюю пари з комп'ютерних мереж!,0
"Привіт. Я замахало цей проектор, він постійно не працює!",2
"Добрий. Зайшов в деканаті, черги не було, все зробили круто.",0
"На мою думку, комп'ютери в аудиторії зараз працює швидко, дуже круто!",0
"Доброго вечора! Загалом, Zoom зараз працює оперативно, це просто любов!",0
"Ей, Не очікував, що звіт по практиці зроблять так якісно. Щиро дякую!",0
"Мені здається, що вже тиждень не можу отримати студентський в бібліотеці. це просто пізда!",2
Добрий. Я просто люблю пари з економіки!,0
"Я просто обожнюю, як швидко все зробили в гуртожитку. Клас.",0
"Я вважаю, що ремонт в гуртожитку зробили швидко, стало набагато краще.",0
"Дякую, що допомогли запитати договір. Круто!",0
"Мені здається, що умови в читальному залі — це просто це просто пізда.",2
Чи можна перездати з програмування в кінці місяця?,1
"Коротше кажучи, турнікет зараз працює круто, годнота!",0
Де шукати лаборант під час сесії?,1
Доброго вечора! У кого можна отримати практику?,1
"Клас, лектор поставив автомат з історії. Найкращі!",0
Агов! Як знайти когось в їдальні після пар?,1
"Клас, староста поставив автомат з фізики. Все ок.",0
"Якщо чесно, сьогоднішній день просто імба. Найкращі!",0
Доброго вечора! Підкажіть графік роботи в бухгалтерії.,1
Знову та сама проблема: чат-бот наїбнувся.,2
"Агов! Не очікував, що довідку зроблять так зрозуміло. Щиро дякую!",0
Величезне дякую за якісно вирішену проблему в аудиторії.,0
"Якщо чесно, умови в читальному залі — це просто це параша.",2
"Добрий. Підкажіть, де особистий кабінет?",1
"Привіт. Я просто ненавиджу, коли куратор по диплому так робить.",2
Знову та сама проблема: чат-бот тупить.,2
Добрий. Скільки ще чекати на дипломну роботу на кафедрі? Це це знущання.,2
"Я просто в шоці, ЕДЕБО знову тупить. Задовбали.",2
"Я просто в шоці, Google Meet знову не працює. Нічого не робить.",2
"Ей, Які документи потрібні, щоб уточнити студентський?",1
"Ей, Добре, що сайт полагодили так ідеально.",0
"Якщо чесно, умови на кафедрі — це просто хуйня повна.",2
"Я вважаю, що все було чудова, Респект!",0
Чому знову чат-бот наїбнувся? Вже нервів не вистачає.,2
Привіт. Де знаходиться кабінет лектор?,1
Де шукати методист в кінці місяця?,1
Вітаю. Оцінка з фізри вже є. Величезне дякую!,0
Довго ще викладач буде знущатися на парі з охорони праці? Якась хуйня.,2
Чому зі мною так розмовляли в лабораторії? Це повне дно.,2
"Доброго дня! Підкажіть, де чат-бот?",1
"Якщо чесно, ця пара з БД була просто це відвал башки.",0
"Добре, що портал полагодили так ідеально.",0
"Добре, що турнікет полагодили так зрозуміло.",0
"Ей, Щиро дякую за чітко вирішену проблему на кафедрі.",0
"Чесно кажучи, це найгірша пара з охорони праці за весь час.",2
"Загалом, ця пара по диплому була просто супер.",0
А наш препод з економіки підприємства буде в понеділок?,1
"Чесно кажучи, було б добре перенести пару з охорони праці на першій парі.",1
Довго ще наш препод буде знущатися на парі з англійської? Блять.,2
Вітаю. Я просто просто обожнюю пари з фізри!,0
Добрий. Розкажіть про практику на першій парі.,1
"Якщо чесно, нам потрібно більше інформації про студентський.",1
Довго ще декан буде знущатися на парі з фізики? Лайно.,2
"Добре, що Moodle полагодили так оперативно.",0
"Ей, У кого можна забрати курсову?",1
Агов! Вирішили моє питання в аудиторії дуже якісно. Найкращі!,0
Привіт. Чому зі мною так розмовляли в медпункті? Це жах.,2
Привіт. Я просто обожнюю пари з фізри!,0
"Ей, Скільки ще чекати на виписку в аудиторії? Це просто крінж.",2
Агов! Чому знову сервер наїбнувся? Це просто винос мозку.,2
"Якщо чесно, вже тиждень не можу отримати звіт по практиці в читальному залі. це просто пізда!",2
"Я мені дуже подобається, як швидко все зробили в читальному залі. Все працює, дякую.",0
"Добрий день. Підкажіть, де ЕДЕБО?",1
Ця пара з програмування була просто це топ.,0
Нам потрібно більше інформації про студентський.,1
"Коротше кажучи, ця пара з архітектури ПК була просто супер.",0
"Клас, заввідділенням поставив автомат з фізики. Супер.",0
"Агов! Треба проконсультуватися виписку, підкажіть куди йти.",1
"Ей, Чому знову Zoom наїбнувся? Зробіть вже нормально нарешті.",2
Чи можна перездати з охорони праці в кінці місяця?,1
"На мою думку, нам потрібно більше інформації про залік.",1
"Я просто мене кумарить, коли наш препод з фізики так робить.",2
"Треба дізнатися заяву, підкажіть куди йти.",1
Знову комп'ютери в аудиторії висне. Задрали.,2
"Я просто в шоці, Zoom знову лагає. Йоб твою мать.",2
Довго ще секретар в деканаті буде знущатися на парі по курсовій? Уйобки.,2
Вітаю. Вирішили моє питання в бібліотеці дуже оперативно. Круто!,0
Знову та сама проблема: wifi в універі не працює.,2
"Не очікував, що дипломну роботу зроблять так оперативно. Дякую!",0
"Добрий день. Які документи потрібні, щоб перевірити обхідний лист?",1
"На мою думку, сьогоднішній день просто пушка. Чудово.",0
"Мені здається, що наш секретар в деканаті з економіки підприємства — дуже круто.",0
А професор з економіки буде після пар?,1
Сьогоднішній день просто імба. Все ок.,0
Доброго дня! Чи буде сьогодні працювати ЕДЕБО?,1
"Я вважаю, що ремонт в читальному залі зробили швидко, стало набагато краще.",0
"Дякую, що допомогли завантажити студентський. Круто!",0
Агов! Я Іван.,1
Я просто мені дуже подобається пари з права!,0
"Загалом, все було відмінна, Респект!",0
"Ремонт в деканаті зробили чудово, стало набагато краще.",0
Привіт. Виправте негайно ситуацію в бібліотеці! Зробіть вже нормально нарешті.,2
"На мою думку, я не знаю, як знайти практику.",1
"Не можу здати обхідний лист, бо система не працює. Це жах.",2
Агов! Чому знову проектор глючить? Це просто винос мозку.,2
"Загалом, розклад на цьому тижні складений просто хуйня повна.",2
"Добрий. Які документи потрібні, щоб перевірити дипломну роботу?",1
"Я просто в шоці, комп'ютери в аудиторії знову зламався. Підараси.",2
Знову комп'ютери в аудиторії глючить. Хуйня.,2
"Ей, Скільки ще чекати на направлення в медпункті? Це просто жах.",2
"Як на мене, ремонт в читальному залі зробили зрозуміло, стало набагато краще.",0
Добрий день. Я Максим.,1
"Я не знаю, як завантажити залік.",1
"Агов! Треба відправити обхідний лист, підкажіть куди йти.",1
"Я просто в шоці, комп'ютери в аудиторії знову наїбнувся. Ніхуя не робить.",2
"Добрий день. Не можу здати заяву, бо система глючить. Скільки можна терпіти цю хуйню?",2
Вирішили моє питання в бухгалтерії дуже чітко. Дякую!,0
"Загалом, я не знаю, як оформити курсову.",1
"Як на мене, було б добре перенести пару з англійської на вихідних.",1
А секретар в деканаті з історії буде сьогодні?,1
"На мою думку, було б добре перенести пару з права на великій перерві.",1
"Ей, Виправте негайно ситуацію в читальному залі! Це повне дно.",2
Доброго дня! У кого можна дізнатися обхідний лист?,1
"Якщо чесно, розклад після обіду складений просто це знущання.",2
"На мою думку, все було найкраща, Дякую!",0
"Чесно кажучи, було б добре перенести пару по курсовій після пар.",1
"Ей, Я просто я в захваті від пари з історії!",0
"Загалом, нам потрібно більше інформації про заяву.",1
"Якщо чесно, я не знаю, як знайти квитанцію про оплату.",1
Агов! Чому знову ЕДЕБО глючить? Це повне дно.,2
"Я вважаю, що працювати в гуртожитку просто неможливо, постійно все наїбнувся.",2
